#Position (bp)	insert size
2.424158185E9	344.88461538461536
2.4241631205E9	363.2015503875969
2.424167966E9	364.25373134328356
2.4241727195E9	371.85526315789474
2.42417746E9	319.6794871794872
2.4241821845E9	381.8222222222222
2.424186824E9	237.0
2.4241911275E9	298.5343137254902
2.424195133E9	153.57355679702047
2.4241987975E9	0.0
2.4242021445E9	345.1748633879781
2.4242054065E9	244.6315789473684
2.424208331E9	292.8666666666667
